split,idx,Path,corruption,severity,seed
cal,4293,CheXpert-v1.0-small/train/patient07266/study1/view1_frontal.jpg,brightness,3,799847275
cal,1858,CheXpert-v1.0-small/train/patient28973/study4/view1_frontal.jpg,occlusion,3,192976050
cal,2337,CheXpert-v1.0-small/train/patient38154/study4/view1_frontal.jpg,jpeg,1,2011331311
cal,2696,CheXpert-v1.0-small/train/patient36314/study3/view1_frontal.jpg,screen,2,1206841709
cal,2234,CheXpert-v1.0-small/train/patient33961/study4/view1_frontal.jpg,occlusion,1,432469203
cal,3659,CheXpert-v1.0-small/train/patient47084/study2/view1_frontal.jpg,jpeg,3,1408891131
cal,1453,CheXpert-v1.0-small/train/patient05518/study1/view1_frontal.jpg,jpeg,1,1443632830
cal,132,CheXpert-v1.0-small/train/patient00293/study1/view1_frontal.jpg,occlusion,3,1661853948
cal,1555,CheXpert-v1.0-small/train/patient01790/study1/view1_frontal.jpg,screen,2,958655658
cal,3342,CheXpert-v1.0-small/train/patient40442/study10/view1_frontal.jpg,blur,2,1250947185
cal,3140,CheXpert-v1.0-small/train/patient05232/study1/view1_frontal.jpg,occlusion,3,80601802
cal,3803,CheXpert-v1.0-small/train/patient38970/study2/view1_frontal.jpg,jpeg,2,724285299
cal,2256,CheXpert-v1.0-small/train/patient23852/study4/view1_frontal.jpg,jpeg,2,924241460
cal,3289,CheXpert-v1.0-small/train/patient01768/study2/view1_frontal.jpg,occlusion,3,1710264670
cal,2793,CheXpert-v1.0-small/train/patient24054/study1/view1_frontal.jpg,brightness,3,241680297
cal,876,CheXpert-v1.0-small/train/patient28400/study1/view1_frontal.jpg,jpeg,3,2059403200
cal,3030,CheXpert-v1.0-small/train/patient37717/study4/view1_frontal.jpg,blur,3,312215777
cal,487,CheXpert-v1.0-small/train/patient60042/study2/view1_frontal.jpg,brightness,1,87294435
cal,4478,CheXpert-v1.0-small/train/patient24249/study1/view1_frontal.jpg,brightness,2,597598113
cal,4363,CheXpert-v1.0-small/train/patient44488/study3/view1_frontal.jpg,jpeg,2,454618388
cal,1475,CheXpert-v1.0-small/train/patient27324/study3/view1_frontal.jpg,brightness,2,646781127
cal,3686,CheXpert-v1.0-small/train/patient63426/study2/view1_frontal.jpg,blur,1,905385213
cal,4425,CheXpert-v1.0-small/train/patient08374/study1/view1_frontal.jpg,screen,1,1143393835
cal,1953,CheXpert-v1.0-small/train/patient04572/study8/view1_frontal.jpg,occlusion,3,1347653490
cal,3870,CheXpert-v1.0-small/train/patient06057/study33/view1_frontal.jpg,brightness,1,7902374
cal,3173,CheXpert-v1.0-small/train/patient07594/study1/view1_frontal.jpg,screen,1,1760791517
cal,2512,CheXpert-v1.0-small/train/patient20372/study4/view1_frontal.jpg,screen,2,806939661
cal,651,CheXpert-v1.0-small/train/patient12757/study2/view1_frontal.jpg,jpeg,1,611707758
cal,3317,CheXpert-v1.0-small/train/patient55189/study1/view1_frontal.jpg,blur,3,1906587182
cal,2661,CheXpert-v1.0-small/train/patient35308/study2/view1_frontal.jpg,screen,2,207573589
cal,4948,CheXpert-v1.0-small/train/patient30239/study2/view1_frontal.jpg,occlusion,2,924599647
cal,3278,CheXpert-v1.0-small/train/patient57629/study1/view1_frontal.jpg,screen,1,2082243959
cal,4604,CheXpert-v1.0-small/train/patient25760/study1/view1_frontal.jpg,occlusion,3,1494952561
cal,2964,CheXpert-v1.0-small/train/patient56785/study3/view1_frontal.jpg,jpeg,1,63537588
cal,3783,CheXpert-v1.0-small/train/patient14892/study23/view1_frontal.jpg,brightness,3,962759769
cal,2757,CheXpert-v1.0-small/train/patient29370/study16/view1_frontal.jpg,screen,1,907788246
cal,4858,CheXpert-v1.0-small/train/patient35709/study5/view1_frontal.jpg,occlusion,2,1762349813
cal,1710,CheXpert-v1.0-small/train/patient00331/study1/view1_frontal.jpg,brightness,3,479345926
cal,3153,CheXpert-v1.0-small/train/patient18177/study3/view1_frontal.jpg,brightness,2,2092240036
cal,1010,CheXpert-v1.0-small/train/patient17698/study1/view1_frontal.jpg,blur,1,553330726
cal,4526,CheXpert-v1.0-small/train/patient61049/study1/view1_frontal.jpg,occlusion,3,1033305178
cal,4702,CheXpert-v1.0-small/train/patient09888/study4/view2_frontal.jpg,occlusion,2,21636128
cal,76,CheXpert-v1.0-small/train/patient24772/study1/view1_frontal.jpg,jpeg,2,1640011226
cal,2228,CheXpert-v1.0-small/train/patient05128/study1/view1_frontal.jpg,occlusion,2,2120359516
cal,2609,CheXpert-v1.0-small/train/patient02476/study27/view1_frontal.jpg,screen,1,2050349604
cal,795,CheXpert-v1.0-small/train/patient20479/study5/view1_frontal.jpg,jpeg,3,538847252
cal,2924,CheXpert-v1.0-small/train/patient46593/study5/view1_frontal.jpg,occlusion,3,1819517956
cal,4543,CheXpert-v1.0-small/train/patient03069/study4/view1_frontal.jpg,blur,1,1988533003
cal,2804,CheXpert-v1.0-small/train/patient07021/study1/view1_frontal.jpg,jpeg,2,780193093
cal,2129,CheXpert-v1.0-small/train/patient46637/study1/view1_frontal.jpg,occlusion,1,1144672144
cal,3550,CheXpert-v1.0-small/train/patient37682/study4/view1_frontal.jpg,occlusion,1,659439107
cal,4494,CheXpert-v1.0-small/train/patient36334/study1/view1_frontal.jpg,occlusion,3,256070658
cal,846,CheXpert-v1.0-small/train/patient05232/study47/view1_frontal.jpg,occlusion,1,335968703
cal,2016,CheXpert-v1.0-small/train/patient24131/study7/view1_frontal.jpg,jpeg,2,1260286562
cal,1734,CheXpert-v1.0-small/train/patient63429/study1/view1_frontal.jpg,jpeg,1,845643413
cal,3125,CheXpert-v1.0-small/train/patient42429/study14/view1_frontal.jpg,occlusion,1,1028434186
cal,4311,CheXpert-v1.0-small/train/patient33943/study10/view1_frontal.jpg,screen,2,764254790
cal,3464,CheXpert-v1.0-small/train/patient03123/study1/view1_frontal.jpg,brightness,1,1217816028
cal,3776,CheXpert-v1.0-small/train/patient39341/study18/view1_frontal.jpg,blur,1,733276058
cal,1027,CheXpert-v1.0-small/train/patient50658/study1/view1_frontal.jpg,screen,1,436404772
cal,190,CheXpert-v1.0-small/train/patient10756/study15/view1_frontal.jpg,screen,2,1945782854
cal,1759,CheXpert-v1.0-small/train/patient15384/study4/view1_frontal.jpg,occlusion,2,607987308
cal,4338,CheXpert-v1.0-small/train/patient51850/study1/view1_frontal.jpg,blur,3,821309472
cal,4127,CheXpert-v1.0-small/train/patient42663/study2/view1_frontal.jpg,jpeg,3,70814139
cal,3632,CheXpert-v1.0-small/train/patient08332/study1/view1_frontal.jpg,screen,2,1867620880
cal,3774,CheXpert-v1.0-small/train/patient07979/study11/view1_frontal.jpg,screen,3,179408664
cal,2315,CheXpert-v1.0-small/train/patient22101/study1/view1_frontal.jpg,screen,2,117675533
cal,2946,CheXpert-v1.0-small/train/patient33789/study1/view1_frontal.jpg,screen,3,2124113553
cal,2031,CheXpert-v1.0-small/train/patient34433/study1/view1_frontal.jpg,brightness,1,1858261547
cal,1159,CheXpert-v1.0-small/train/patient51680/study1/view1_frontal.jpg,screen,2,1465310156
cal,4587,CheXpert-v1.0-small/train/patient32212/study3/view1_frontal.jpg,jpeg,3,300751868
cal,4019,CheXpert-v1.0-small/train/patient12096/study18/view1_frontal.jpg,brightness,3,97733124
cal,1541,CheXpert-v1.0-small/train/patient33042/study1/view1_frontal.jpg,brightness,2,606138741
cal,3855,CheXpert-v1.0-small/train/patient17996/study1/view1_frontal.jpg,blur,1,1882641616
cal,2093,CheXpert-v1.0-small/train/patient37138/study7/view1_frontal.jpg,brightness,1,1012645527
cal,361,CheXpert-v1.0-small/train/patient47478/study2/view1_frontal.jpg,blur,3,1904893163
cal,2090,CheXpert-v1.0-small/train/patient12145/study7/view1_frontal.jpg,blur,2,982311944
cal,3798,CheXpert-v1.0-small/train/patient16147/study7/view1_frontal.jpg,jpeg,1,1360470256
cal,4594,CheXpert-v1.0-small/train/patient17701/study1/view1_frontal.jpg,jpeg,3,641216862
cal,4663,CheXpert-v1.0-small/train/patient36390/study1/view1_frontal.jpg,brightness,1,1465368100
cal,4482,CheXpert-v1.0-small/train/patient06000/study1/view1_frontal.jpg,screen,2,567731991
cal,4827,CheXpert-v1.0-small/train/patient10526/study4/view1_frontal.jpg,blur,2,1749940915
cal,1392,CheXpert-v1.0-small/train/patient27543/study1/view1_frontal.jpg,screen,1,963875396
cal,3641,CheXpert-v1.0-small/train/patient56736/study3/view2_frontal.jpg,occlusion,2,1761818816
cal,4723,CheXpert-v1.0-small/train/patient03138/study9/view1_frontal.jpg,jpeg,2,180976403
cal,4764,CheXpert-v1.0-small/train/patient26727/study1/view1_frontal.jpg,screen,3,519667959
cal,251,CheXpert-v1.0-small/train/patient36448/study3/view1_frontal.jpg,blur,1,141800792
cal,375,CheXpert-v1.0-small/train/patient18537/study1/view1_frontal.jpg,screen,2,1531626944
cal,3917,CheXpert-v1.0-small/train/patient52713/study1/view1_frontal.jpg,screen,2,1084843683
cal,4911,CheXpert-v1.0-small/train/patient45715/study1/view1_frontal.jpg,occlusion,2,1697023006
cal,167,CheXpert-v1.0-small/train/patient14283/study10/view1_frontal.jpg,occlusion,3,904233573
cal,1249,CheXpert-v1.0-small/train/patient54743/study1/view1_frontal.jpg,blur,3,1540875053
cal,991,CheXpert-v1.0-small/train/patient19341/study1/view1_frontal.jpg,screen,3,911633796
cal,1072,CheXpert-v1.0-small/train/patient01723/study3/view1_frontal.jpg,blur,1,1957104761
cal,2218,CheXpert-v1.0-small/train/patient19612/study4/view1_frontal.jpg,blur,2,42175060
cal,4080,CheXpert-v1.0-small/train/patient49079/study3/view1_frontal.jpg,blur,2,585263928
cal,1047,CheXpert-v1.0-small/train/patient21269/study3/view1_frontal.jpg,brightness,1,900470364
cal,776,CheXpert-v1.0-small/train/patient42091/study1/view1_frontal.jpg,blur,3,583078158
cal,3306,CheXpert-v1.0-small/train/patient20497/study7/view1_frontal.jpg,brightness,3,1053525279
cal,4654,CheXpert-v1.0-small/train/patient52560/study1/view1_frontal.jpg,brightness,1,395536143
cal,2084,CheXpert-v1.0-small/train/patient42652/study1/view1_frontal.jpg,blur,2,461420488
cal,3103,CheXpert-v1.0-small/train/patient35110/study1/view1_frontal.jpg,blur,1,873588844
cal,1658,CheXpert-v1.0-small/train/patient55445/study1/view1_frontal.jpg,brightness,3,1476784996
cal,2174,CheXpert-v1.0-small/train/patient31492/study2/view1_frontal.jpg,jpeg,1,12596798
cal,4087,CheXpert-v1.0-small/train/patient19814/study1/view1_frontal.jpg,jpeg,2,662910751
cal,3303,CheXpert-v1.0-small/train/patient54986/study1/view1_frontal.jpg,screen,2,574206863
cal,851,CheXpert-v1.0-small/train/patient50801/study1/view1_frontal.jpg,blur,1,458571275
cal,1434,CheXpert-v1.0-small/train/patient54981/study1/view1_frontal.jpg,screen,3,971837548
cal,1784,CheXpert-v1.0-small/train/patient21909/study2/view1_frontal.jpg,jpeg,3,1913445603
cal,3500,CheXpert-v1.0-small/train/patient28234/study26/view1_frontal.jpg,brightness,3,1507285622
cal,3236,CheXpert-v1.0-small/train/patient02126/study1/view1_frontal.jpg,screen,2,2103003987
cal,4030,CheXpert-v1.0-small/train/patient24937/study1/view1_frontal.jpg,blur,3,1285387456
cal,4908,CheXpert-v1.0-small/train/patient38676/study1/view1_frontal.jpg,blur,2,793679916
cal,260,CheXpert-v1.0-small/train/patient46502/study4/view1_frontal.jpg,occlusion,2,576550003
cal,2974,CheXpert-v1.0-small/train/patient22794/study1/view1_frontal.jpg,blur,3,1019266545
cal,898,CheXpert-v1.0-small/train/patient10105/study9/view1_frontal.jpg,occlusion,2,335351735
cal,806,CheXpert-v1.0-small/train/patient37827/study8/view1_frontal.jpg,blur,2,2087881612
cal,2728,CheXpert-v1.0-small/train/patient32650/study11/view1_frontal.jpg,jpeg,1,1292974859
cal,364,CheXpert-v1.0-small/train/patient40012/study5/view1_frontal.jpg,blur,3,1145861308
cal,1758,CheXpert-v1.0-small/train/patient28765/study2/view1_frontal.jpg,occlusion,2,1925212057
cal,3941,CheXpert-v1.0-small/train/patient19343/study21/view1_frontal.jpg,jpeg,1,1815316532
cal,4043,CheXpert-v1.0-small/train/patient35610/study7/view1_frontal.jpg,screen,2,1692338983
cal,615,CheXpert-v1.0-small/train/patient03567/study5/view1_frontal.jpg,screen,3,1593367860
cal,2354,CheXpert-v1.0-small/train/patient34615/study74/view1_frontal.jpg,blur,1,1928477168
cal,742,CheXpert-v1.0-small/train/patient05216/study8/view1_frontal.jpg,blur,1,229214651
cal,3958,CheXpert-v1.0-small/train/patient26704/study5/view1_frontal.jpg,jpeg,3,668987606
cal,3064,CheXpert-v1.0-small/train/patient35228/study5/view1_frontal.jpg,screen,1,2065568477
cal,1626,CheXpert-v1.0-small/train/patient23287/study1/view1_frontal.jpg,jpeg,1,600204321
cal,4984,CheXpert-v1.0-small/train/patient20280/study1/view1_frontal.jpg,brightness,2,428618266
cal,2293,CheXpert-v1.0-small/train/patient47184/study1/view1_frontal.jpg,occlusion,1,2024754233
cal,3580,CheXpert-v1.0-small/train/patient33637/study4/view1_frontal.jpg,brightness,3,1360719910
cal,542,CheXpert-v1.0-small/train/patient16963/study8/view1_frontal.jpg,occlusion,1,1081452333
cal,4600,CheXpert-v1.0-small/train/patient48700/study6/view1_frontal.jpg,brightness,2,579533255
cal,4172,CheXpert-v1.0-small/train/patient11078/study1/view1_frontal.jpg,occlusion,3,1194815871
cal,2279,CheXpert-v1.0-small/train/patient58496/study1/view1_frontal.jpg,brightness,1,322210652
cal,4280,CheXpert-v1.0-small/train/patient37548/study10/view1_frontal.jpg,occlusion,3,688918191
cal,414,CheXpert-v1.0-small/train/patient55419/study1/view1_frontal.jpg,jpeg,3,1735668269
cal,1465,CheXpert-v1.0-small/train/patient07621/study6/view1_frontal.jpg,jpeg,1,385021909
cal,4936,CheXpert-v1.0-small/train/patient21088/study3/view1_frontal.jpg,occlusion,3,1570928332
cal,454,CheXpert-v1.0-small/train/patient41219/study6/view1_frontal.jpg,blur,3,613319152
cal,3764,CheXpert-v1.0-small/train/patient25658/study1/view1_frontal.jpg,blur,2,546018239
cal,417,CheXpert-v1.0-small/train/patient45647/study2/view1_frontal.jpg,blur,2,2029998919
cal,362,CheXpert-v1.0-small/train/patient22735/study7/view1_frontal.jpg,occlusion,3,1649013467
cal,3341,CheXpert-v1.0-small/train/patient16487/study3/view1_frontal.jpg,screen,2,771505772
cal,4134,CheXpert-v1.0-small/train/patient37181/study2/view1_frontal.jpg,blur,2,679587107
cal,2122,CheXpert-v1.0-small/train/patient27952/study2/view1_frontal.jpg,jpeg,3,693244567
cal,3705,CheXpert-v1.0-small/train/patient39104/study11/view1_frontal.jpg,brightness,1,1500023411
cal,365,CheXpert-v1.0-small/train/patient25618/study1/view1_frontal.jpg,blur,1,2142507211
cal,2889,CheXpert-v1.0-small/train/patient48833/study2/view1_frontal.jpg,brightness,2,324197479
cal,491,CheXpert-v1.0-small/train/patient26575/study3/view1_frontal.jpg,brightness,1,155040482
cal,2981,CheXpert-v1.0-small/train/patient06865/study1/view1_frontal.jpg,occlusion,2,403389707
cal,2219,CheXpert-v1.0-small/train/patient33890/study15/view1_frontal.jpg,brightness,1,311562634
cal,4115,CheXpert-v1.0-small/train/patient24185/study3/view1_frontal.jpg,occlusion,3,205685817
cal,2248,CheXpert-v1.0-small/train/patient37398/study6/view1_frontal.jpg,brightness,2,1384862338
cal,4334,CheXpert-v1.0-small/train/patient01857/study1/view1_frontal.jpg,brightness,2,1536360933
cal,3800,CheXpert-v1.0-small/train/patient10124/study6/view1_frontal.jpg,jpeg,1,1579608117
cal,2724,CheXpert-v1.0-small/train/patient26341/study7/view1_frontal.jpg,jpeg,1,530010270
cal,1758,CheXpert-v1.0-small/train/patient28765/study2/view1_frontal.jpg,blur,2,118592265
cal,282,CheXpert-v1.0-small/train/patient57546/study1/view1_frontal.jpg,screen,3,544925023
cal,548,CheXpert-v1.0-small/train/patient31478/study1/view1_frontal.jpg,screen,2,778380990
cal,1182,CheXpert-v1.0-small/train/patient52943/study1/view1_frontal.jpg,blur,3,67424675
cal,4414,CheXpert-v1.0-small/train/patient11265/study2/view1_frontal.jpg,screen,2,493658349
cal,1254,CheXpert-v1.0-small/train/patient47854/study1/view1_frontal.jpg,jpeg,2,657346389
cal,4437,CheXpert-v1.0-small/train/patient39612/study4/view1_frontal.jpg,occlusion,3,739150476
cal,4060,CheXpert-v1.0-small/train/patient38596/study3/view1_frontal.jpg,jpeg,3,1635700038
cal,1319,CheXpert-v1.0-small/train/patient29732/study8/view1_frontal.jpg,occlusion,1,2144366430
cal,1784,CheXpert-v1.0-small/train/patient21909/study2/view1_frontal.jpg,brightness,2,175548721
cal,4360,CheXpert-v1.0-small/train/patient36105/study5/view1_frontal.jpg,occlusion,3,931078287
cal,1735,CheXpert-v1.0-small/train/patient20276/study1/view1_frontal.jpg,brightness,3,1606470340
cal,4285,CheXpert-v1.0-small/train/patient05848/study11/view1_frontal.jpg,screen,3,140485290
cal,435,CheXpert-v1.0-small/train/patient52025/study1/view1_frontal.jpg,jpeg,2,57406262
cal,1904,CheXpert-v1.0-small/train/patient17457/study1/view1_frontal.jpg,blur,2,19792472
cal,4038,CheXpert-v1.0-small/train/patient28656/study1/view1_frontal.jpg,jpeg,3,1534581104
cal,291,CheXpert-v1.0-small/train/patient25409/study2/view1_frontal.jpg,blur,2,801487023
cal,4357,CheXpert-v1.0-small/train/patient28547/study1/view1_frontal.jpg,screen,3,203768528
cal,2572,CheXpert-v1.0-small/train/patient27671/study7/view1_frontal.jpg,jpeg,3,454468633
cal,3808,CheXpert-v1.0-small/train/patient28479/study33/view1_frontal.jpg,brightness,3,325289479
cal,98,CheXpert-v1.0-small/train/patient38476/study3/view1_frontal.jpg,occlusion,2,1371920053
cal,2670,CheXpert-v1.0-small/train/patient34615/study12/view1_frontal.jpg,brightness,3,1763641510
cal,4417,CheXpert-v1.0-small/train/patient11751/study4/view1_frontal.jpg,brightness,1,926560307
cal,2509,CheXpert-v1.0-small/train/patient27146/study2/view1_frontal.jpg,jpeg,3,379396494
cal,1831,CheXpert-v1.0-small/train/patient50306/study1/view1_frontal.jpg,jpeg,1,696271132
cal,4802,CheXpert-v1.0-small/train/patient26575/study6/view1_frontal.jpg,screen,3,985540269
cal,4350,CheXpert-v1.0-small/train/patient35753/study1/view1_frontal.jpg,brightness,3,1503184775
cal,4465,CheXpert-v1.0-small/train/patient40337/study1/view1_frontal.jpg,blur,3,259203825
cal,4252,CheXpert-v1.0-small/train/patient14927/study1/view1_frontal.jpg,brightness,3,1175883117
cal,3653,CheXpert-v1.0-small/train/patient41490/study1/view1_frontal.jpg,screen,1,601817523
cal,3189,CheXpert-v1.0-small/train/patient46725/study1/view1_frontal.jpg,screen,3,733751603
cal,3296,CheXpert-v1.0-small/train/patient36826/study6/view1_frontal.jpg,blur,3,1013052331
cal,593,CheXpert-v1.0-small/train/patient10812/study8/view1_frontal.jpg,brightness,3,1456115554
cal,2329,CheXpert-v1.0-small/train/patient19996/study1/view1_frontal.jpg,jpeg,3,1035502111
cal,3897,CheXpert-v1.0-small/train/patient01844/study19/view1_frontal.jpg,occlusion,2,1099217646
cal,2180,CheXpert-v1.0-small/train/patient42672/study9/view1_frontal.jpg,occlusion,2,840491347
cal,4354,CheXpert-v1.0-small/train/patient38733/study3/view1_frontal.jpg,jpeg,3,893032644
cal,30,CheXpert-v1.0-small/train/patient35240/study2/view1_frontal.jpg,jpeg,3,67739908
cal,1290,CheXpert-v1.0-small/train/patient59251/study2/view1_frontal.jpg,screen,1,492916642
cal,1929,CheXpert-v1.0-small/train/patient37504/study6/view1_frontal.jpg,occlusion,3,1611845008
cal,2058,CheXpert-v1.0-small/train/patient54492/study1/view1_frontal.jpg,jpeg,1,910765721
cal,2929,CheXpert-v1.0-small/train/patient18636/study1/view1_frontal.jpg,screen,1,1316477225
cal,2480,CheXpert-v1.0-small/train/patient39331/study1/view1_frontal.jpg,occlusion,3,381460769
cal,98,CheXpert-v1.0-small/train/patient38476/study3/view1_frontal.jpg,brightness,3,1755262312
cal,1797,CheXpert-v1.0-small/train/patient36385/study2/view1_frontal.jpg,screen,3,804325023
cal,3009,CheXpert-v1.0-small/train/patient53662/study2/view1_frontal.jpg,brightness,1,1466602070
cal,3760,CheXpert-v1.0-small/train/patient45025/study5/view1_frontal.jpg,screen,2,416547049
cal,4946,CheXpert-v1.0-small/train/patient12451/study2/view1_frontal.jpg,blur,1,130612121
cal,4790,CheXpert-v1.0-small/train/patient49649/study1/view1_frontal.jpg,brightness,1,388137422
cal,3290,CheXpert-v1.0-small/train/patient50766/study2/view1_frontal.jpg,screen,2,455935885
